sale_item_id,sale_id,product_id,quantity,unit_price
4055,2380,54,1,1966500.0
4056,2380,202,1,3089200.0
4057,2381,236,1,6805600.0
4058,2382,100,1,660800.0
4059,2383,139,1,4836100.0
4060,2384,247,1,1118700.0
4061,2384,236,1,6475800.0
4062,2384,197,1,2652400.0
4063,2385,100,3,629600.0
4064,2385,34,1,380100.0
4065,2385,69,1,2521100.0
4066,2386,290,1,1255700.0
4067,2387,124,1,932100.0
4068,2387,179,1,3107700.0
4069,2388,93,1,356300.0
4070,2388,148,1,4156600.0
4071,2388,178,1,1853600.0
4072,2388,164,1,1826800.0
4073,2389,18,1,1434800.0
4074,2390,193,2,9658600.0
4075,2391,88,1,1104500.0
4076,2392,196,1,5589000.0
4077,2392,260,1,4015100.0
4078,2393,148,1,4099600.0
4079,2394,3,1,6404300.0
4080,2394,137,1,4729200.0
4081,2395,116,1,4439200.0
4082,2395,113,1,3835700.0
4083,2396,200,1,678900.0
4084,2397,65,1,6539300.0
4085,2397,208,1,2240400.0
4086,2398,178,1,1844100.0
4087,2398,166,2,4634200.0
4088,2398,265,1,6628100.0
4089,2399,32,1,3147200.0
4090,2400,124,1,919300.0
4091,2401,74,1,997000.0
4092,2402,80,1,4011900.0
4093,2403,136,1,655200.0
4094,2403,121,1,1257300.0
4095,2404,211,1,373600.0
4096,2405,233,2,1479100.0
4097,2405,235,1,4262600.0
4098,2405,297,1,3142400.0
4099,2406,63,1,7191400.0
4100,2406,172,1,6774500.0
4101,2406,217,2,2012200.0
4102,2407,233,1,1524700.0
4103,2408,272,1,3381900.0
4104,2409,75,1,1423000.0
4105,2410,80,1,4043300.0
4106,2411,179,1,3233900.0
4107,2411,18,1,1423800.0
4108,2412,120,1,1540100.0
4109,2412,107,1,4566800.0
4110,2413,288,1,1278900.0
4111,2414,247,1,1098700.0
4112,2415,180,1,2572200.0
4113,2416,72,1,4739200.0
4114,2416,235,1,4383600.0
4115,2417,189,1,2196800.0
4116,2417,182,1,4666300.0
4117,2418,161,1,1689100.0
4118,2418,292,1,1991100.0
4119,2418,206,1,654500.0
4120,2419,35,1,1559100.0
4121,2420,34,1,380100.0
4122,2421,96,1,3030100.0
4123,2421,84,1,735800.0
4124,2421,187,1,1591700.0
4125,2422,16,1,5294400.0
4126,2422,236,1,6496900.0
4127,2422,269,1,2080700.0
4128,2422,41,1,3461000.0
4129,2423,11,1,8124000.0
4130,2423,14,1,720200.0
4131,2424,16,1,5131900.0
4132,2424,146,1,530600.0
4133,2425,190,1,1539600.0
4134,2425,5,1,4601200.0
4135,2426,37,1,927500.0
4136,2427,59,1,1503900.0
4137,2428,202,1,3132900.0
4138,2429,103,1,2786900.0
4139,2430,265,1,6728800.0
4140,2431,299,1,514800.0
4141,2431,295,1,824500.0
4142,2432,232,1,784100.0
4143,2432,57,1,3694300.0
4144,2432,70,1,5594800.0
4145,2433,23,1,5728600.0
4146,2433,77,1,5022600.0
4147,2434,88,1,1147100.0
4148,2435,198,1,2466800.0
4149,2436,113,1,3741900.0
4150,2436,98,1,1374400.0
4151,2437,78,1,6542200.0
4152,2438,57,2,3767700.0
4153,2439,211,1,379200.0
4154,2440,175,1,1281000.0
4155,2441,259,1,2141200.0
4156,2442,65,1,6706200.0
4157,2443,61,1,594700.0
4158,2444,48,1,849000.0
4159,2445,174,1,1678700.0
4160,2445,102,1,2280800.0
4161,2446,299,1,521600.0
4162,2446,31,1,5370000.0
4163,2446,110,1,1688300.0
4164,2447,70,1,5337100.0
4165,2447,255,1,4166100.0
4166,2448,3,1,6293600.0
4167,2448,258,2,2493700.0
4168,2449,59,1,1524500.0
4169,2449,206,1,658700.0
4170,2450,73,1,1087000.0
4171,2451,87,1,1741100.0
4172,2451,196,1,5787100.0
4173,2451,10,1,3506900.0
4174,2452,295,1,790800.0
4175,2452,112,1,4833500.0
4176,2452,99,1,1867400.0
4177,2452,300,1,2210300.0
4178,2453,226,1,1804600.0
4179,2453,119,1,3025400.0
4180,2454,131,1,8777500.0
4181,2454,93,1,374900.0
4182,2455,82,1,5319200.0
4183,2455,58,1,478000.0
4184,2456,229,1,370900.0
4185,2457,154,1,3070300.0
4186,2457,151,1,7591000.0
4187,2457,173,1,2321400.0
4188,2458,208,1,2374500.0
4189,2459,54,1,1948300.0
4190,2459,22,1,1103800.0
4191,2459,150,1,2062900.0
4192,2460,129,1,1350700.0
4193,2460,178,1,1862300.0
4194,2461,158,1,1114500.0
4195,2462,171,1,1555200.0
4196,2463,35,1,1546300.0
4197,2463,138,1,5397000.0
4198,2463,93,1,370600.0
4199,2463,130,1,2075100.0
4200,2464,124,1,934100.0
4201,2464,214,1,3540700.0
4202,2465,41,1,3356500.0
4203,2466,169,1,3543700.0
4204,2466,219,1,4746600.0
4205,2466,65,1,6692100.0
4206,2467,66,1,2317400.0
4207,2467,273,1,4723700.0
4208,2467,84,2,718200.0
4209,2468,120,1,1552700.0
4210,2469,87,1,1812400.0
4211,2469,93,1,355400.0
4212,2470,240,1,1653600.0
4213,2470,198,1,2457800.0
4214,2471,139,1,4738400.0
4215,2472,32,1,3203600.0
4216,2472,80,1,4168700.0
4217,2473,286,1,5218300.0
4218,2473,24,1,3994900.0
4219,2474,100,1,665200.0
4220,2475,271,1,2641400.0
4221,2476,204,1,712900.0
4222,2477,292,2,1968800.0
4223,2478,138,1,5316100.0
4224,2479,29,1,2640300.0
4225,2479,14,1,701700.0
4226,2480,162,1,6759400.0
4227,2481,234,1,460400.0
4228,2482,99,1,1880900.0
4229,2482,205,1,1537100.0
4230,2483,168,1,3903000.0
4231,2484,220,1,2255000.0
4232,2485,99,1,1962200.0
4233,2486,160,1,1070100.0
4234,2487,290,1,1277300.0
4235,2487,72,1,4507300.0
4236,2488,229,1,372100.0
4237,2489,107,1,4645700.0
4238,2489,258,1,2510900.0
4239,2490,189,1,2277100.0
4240,2491,199,1,1541100.0
4241,2491,263,1,1222100.0
4242,2492,61,1,585300.0
4243,2492,141,1,2473500.0
4244,2493,243,1,654500.0
4245,2494,163,1,7137500.0
4246,2494,292,1,2009300.0
4247,2495,43,1,1522000.0
4248,2496,137,1,4835300.0
4249,2496,253,1,793700.0
4250,2496,107,1,4499900.0
4251,2496,65,1,6933100.0
4252,2497,280,1,3329400.0
4253,2497,288,1,1239000.0
4254,2497,277,1,1449800.0
4255,2497,9,1,4554200.0
4256,2498,231,1,6512500.0
4257,2499,297,1,3218600.0
4258,2500,171,1,1632700.0
4259,2501,264,1,1328900.0
4260,2501,272,1,3408000.0
4261,2501,74,1,976100.0
4262,2501,168,1,3987100.0
4263,2502,210,1,9204000.0
4264,2502,291,1,1805800.0
4265,2503,61,2,577300.0
4266,2504,184,1,3874500.0
4267,2505,167,1,1952700.0
4268,2505,85,1,1232200.0
4269,2506,289,1,3510300.0
4270,2506,278,1,1641300.0
4271,2507,158,1,1075000.0
4272,2508,212,3,5172100.0
4273,2509,196,1,5624500.0
4274,2510,151,1,7537500.0
4275,2511,293,1,458200.0
4276,2512,170,2,7728700.0
4277,2513,180,1,2605200.0
4278,2513,236,1,6601200.0
4279,2513,294,1,3185700.0
4280,2514,66,1,2287600.0
4281,2515,235,1,4390900.0
4282,2515,89,1,6646200.0
4283,2516,191,1,4339700.0
4284,2517,158,1,1078100.0
4285,2518,243,1,645900.0
4286,2518,13,1,1142900.0
4287,2518,65,2,6728300.0
4288,2519,109,1,5956300.0
4289,2520,211,1,388600.0
4290,2521,24,1,3820300.0
4291,2522,71,1,7193900.0
4292,2523,242,1,722500.0
4293,2523,158,1,1091300.0
4294,2524,280,2,3295000.0
4295,2525,155,1,4432900.0
4296,2526,237,1,519900.0
4297,2526,283,1,847100.0
4298,2527,26,1,634600.0
4299,2528,200,1,679300.0
4300,2529,226,1,1767600.0
4301,2530,125,1,464700.0
4302,2530,53,1,349800.0
4303,2530,265,1,6529900.0
4304,2531,32,1,3138300.0
4305,2531,244,1,8374800.0
4306,2532,242,1,699100.0
4307,2533,84,1,746800.0
4308,2534,139,1,4698400.0
4309,2534,111,1,763400.0
4310,2534,225,1,890700.0
4311,2535,55,1,1683000.0
4312,2535,143,1,5753200.0
4313,2536,100,1,628900.0
4314,2536,92,1,5181300.0
4315,2536,31,1,5225600.0
4316,2537,136,1,659100.0
4317,2537,37,1,971400.0
4318,2538,74,2,970000.0
4319,2538,126,1,1680600.0
4320,2539,221,1,2318500.0
4321,2540,24,2,3893000.0
4322,2541,85,1,1239700.0
4323,2541,277,1,1478600.0
4324,2541,204,1,718000.0
4325,2542,298,1,3373100.0
4326,2543,16,1,5142500.0
4327,2544,215,1,4084400.0
4328,2544,54,1,1904200.0
4329,2545,196,1,5751000.0
4330,2545,40,1,1034100.0
4331,2545,198,1,2399900.0
4332,2546,251,1,243400.0
4333,2547,231,1,6630500.0
4334,2548,17,2,4580400.0
4335,2549,252,1,959500.0
4336,2550,73,2,1092100.0
4337,2551,187,1,1589000.0
4338,2551,267,1,772800.0
4339,2552,100,1,644000.0
4340,2552,242,1,699100.0
4341,2553,190,1,1528000.0
4342,2554,3,1,6415500.0
4343,2555,292,1,1916100.0
4344,2556,127,1,966200.0
4345,2556,203,1,7875300.0
4346,2556,294,1,3114400.0
4347,2557,257,1,5668500.0
4348,2558,91,1,682100.0
4349,2559,248,1,4858600.0
4350,2559,92,1,5483500.0
4351,2560,186,1,1658700.0
4352,2561,55,1,1683600.0
4353,2561,116,1,4196400.0
4354,2562,34,1,381300.0
4355,2562,48,1,857900.0
4356,2562,263,1,1194300.0
4357,2562,44,1,432100.0
4358,2563,33,1,437600.0
4359,2563,194,1,696700.0
4360,2563,235,1,4433100.0
4361,2564,141,2,2505300.0
4362,2565,129,1,1413600.0
4363,2565,80,1,4001600.0
4364,2565,152,1,7203900.0
4365,2566,246,1,3239000.0
4366,2567,91,1,657300.0
4367,2568,166,1,4684700.0
4368,2569,34,1,367200.0
4369,2569,195,1,5597700.0
4370,2569,118,1,2055300.0
4371,2569,101,1,4247700.0
4372,2570,76,1,2226800.0
4373,2570,17,1,4669700.0
4374,2571,286,1,5374600.0
4375,2572,155,1,4519400.0
4376,2573,6,1,1549100.0
4377,2574,3,1,6488600.0
4378,2575,199,1,1560900.0
4379,2576,55,1,1730200.0
4380,2577,60,1,609600.0
4381,2577,74,1,991100.0
4382,2578,140,1,5139300.0
4383,2578,26,1,625000.0
4384,2578,117,1,1774200.0
4385,2579,201,1,5886900.0
4386,2579,101,1,4098500.0
4387,2580,159,1,5228200.0
4388,2581,186,1,1628300.0
4389,2582,101,1,4140900.0
4390,2582,216,1,1782700.0
4391,2583,25,1,2210800.0
4392,2583,218,1,1431900.0
4393,2583,291,1,1776300.0
4394,2584,229,1,383100.0
4395,2585,130,1,2144600.0
4396,2586,134,1,4382600.0
4397,2587,237,1,522000.0
4398,2588,1,1,849000.0
4399,2588,299,1,538100.0
4400,2589,53,1,346800.0
4401,2589,186,1,1596200.0
4402,2590,300,1,2177100.0
4403,2591,178,1,1803700.0
4404,2591,190,1,1570000.0
4405,2592,119,1,3020900.0
4406,2592,101,1,4226600.0
4407,2593,28,1,1357900.0
4408,2593,287,1,3270900.0
4409,2594,125,2,443500.0
4410,2594,149,1,1169800.0
4411,2595,233,1,1532900.0
4412,2595,57,1,3603000.0
4413,2596,35,3,1601000.0
4414,2596,271,1,2623400.0
4415,2596,193,1,9553000.0
4416,2596,237,1,521800.0
4417,2597,183,1,4027100.0
4418,2598,95,1,1154500.0
4419,2598,268,1,5761000.0
4420,2599,39,1,3751500.0
4421,2599,134,1,4382900.0
4422,2600,46,1,5243000.0
4423,2600,13,1,1130200.0
4424,2601,296,1,7593800.0
4425,2601,200,1,686900.0
4426,2602,187,1,1569200.0
4427,2602,159,1,5117000.0
4428,2602,156,1,1130900.0
4429,2602,158,1,1113200.0
4430,2603,28,1,1414800.0
4431,2604,55,1,1689800.0
4432,2604,27,1,1587400.0
4433,2605,59,1,1478800.0
4434,2605,80,1,4138400.0
4435,2605,221,1,2438100.0
4436,2606,273,1,4558800.0
4437,2607,178,1,1880600.0
4438,2607,288,2,1306700.0
4439,2607,91,1,645400.0
4440,2608,153,1,898100.0
4441,2609,150,1,2099600.0
4442,2610,3,1,6415700.0
4443,2611,192,1,1678400.0
4444,2612,256,1,2975400.0
4445,2612,183,1,3915900.0
4446,2612,24,1,4007600.0
4447,2612,280,1,3370800.0
4448,2613,1,1,845300.0
4449,2614,145,1,1535000.0
4450,2615,135,1,1566500.0
4451,2616,161,1,1753600.0
4452,2616,115,1,4060500.0
4453,2616,117,1,1792600.0
4454,2616,170,1,7701800.0
4455,2617,4,1,955300.0
4456,2618,217,1,1923400.0
4457,2618,123,1,2223000.0
4458,2618,108,2,7184000.0
4459,2619,138,1,5358200.0
4460,2619,32,1,3087400.0
4461,2620,9,1,4713400.0
4462,2621,167,1,1932500.0
4463,2622,227,2,990000.0
4464,2622,297,1,3271400.0
4465,2622,195,1,5404200.0
4466,2622,16,1,5320600.0
4467,2623,82,1,5417700.0
4468,2624,129,1,1379400.0
4469,2625,71,1,7224600.0
4470,2626,134,1,4625100.0
4471,2626,100,1,636600.0
4472,2627,271,1,2627900.0
4473,2627,255,1,4186900.0
4474,2628,107,1,4454400.0
4475,2628,104,1,1639600.0
4476,2628,49,1,1848300.0
4477,2629,21,1,5161400.0
4478,2630,123,1,2144100.0
4479,2631,175,1,1253500.0
4480,2631,9,1,4492600.0
4481,2631,8,1,1088500.0
4482,2631,96,1,2993700.0
4483,2632,31,1,5335100.0
4484,2633,120,1,1514100.0
4485,2634,198,2,2393700.0
4486,2635,173,1,2311000.0
4487,2635,110,1,1716900.0
4488,2636,297,1,3300100.0
4489,2636,168,1,3955900.0
4490,2636,14,1,732100.0
4491,2637,151,1,7476300.0
4492,2638,185,1,3185100.0
4493,2639,249,1,3637000.0
4494,2639,159,1,5165900.0
4495,2640,13,1,1121200.0
4496,2640,129,2,1367700.0
4497,2641,249,1,3679700.0
4498,2642,1,1,856300.0
4499,2643,153,2,881400.0
4500,2644,285,2,7753700.0
4501,2644,251,2,245300.0
4502,2645,92,1,5195800.0
4503,2645,213,1,5188300.0
4504,2645,116,1,4290100.0
4505,2646,52,1,3286600.0
4506,2647,164,1,1893400.0
4507,2648,290,1,1269700.0
4508,2648,111,1,785300.0
4509,2648,95,1,1172100.0
4510,2649,151,1,7411500.0
4511,2650,61,2,582700.0
4512,2650,70,1,5566400.0
4513,2650,43,2,1473600.0
4514,2651,242,3,696500.0
4515,2651,84,1,718000.0
4516,2652,290,1,1275800.0
4517,2652,238,1,5569600.0
4518,2652,253,2,793100.0
4519,2653,65,1,6694700.0
4520,2654,123,3,2160300.0
4521,2654,300,1,2277300.0
4522,2654,244,2,8466700.0
4523,2655,40,1,1016800.0
4524,2656,106,1,7572000.0
4525,2656,45,1,6047700.0
4526,2657,202,1,3125600.0
4527,2658,28,1,1378500.0
4528,2659,65,1,6818400.0
4529,2659,86,1,1448200.0
4530,2660,23,1,5786000.0
4531,2660,185,2,3105600.0
4532,2661,97,1,3830700.0
4533,2662,290,1,1262700.0
4534,2663,239,1,1352000.0
4535,2664,181,2,8676300.0
4536,2665,248,1,5031300.0
4537,2665,134,2,4545900.0
4538,2666,254,1,1627600.0
4539,2667,171,1,1603600.0
4540,2668,82,1,5206400.0
4541,2668,146,1,535300.0
4542,2669,189,1,2183000.0
4543,2669,198,1,2516600.0
4544,2670,11,1,8231000.0
4545,2670,34,1,382800.0
4546,2671,8,1,1131900.0
4547,2672,128,2,984600.0
4548,2673,120,1,1557600.0
4549,2673,244,2,8459200.0
4550,2674,227,1,990400.0
4551,2674,241,1,1083200.0
4552,2674,150,1,2134300.0
4553,2674,27,1,1619400.0
4554,2675,21,1,5193100.0
4555,2675,4,1,1006400.0
4556,2676,19,1,601500.0
4557,2677,238,1,5750700.0
4558,2677,224,1,1545300.0
4559,2678,92,1,5403400.0
4560,2679,222,1,1496500.0
4561,2680,81,1,1382700.0
4562,2681,177,1,3464300.0
4563,2681,169,1,3697300.0
4564,2682,258,1,2512700.0
4565,2683,67,1,1398200.0
4566,2683,8,1,1108400.0
4567,2684,100,1,630600.0
4568,2685,224,1,1601300.0
4569,2685,90,2,2337100.0
4570,2685,291,1,1832700.0
4571,2686,168,1,3934600.0
4572,2686,132,2,2659100.0
4573,2686,165,1,3478100.0
4574,2686,258,1,2494100.0
4575,2687,267,1,798400.0
4576,2687,238,1,5606400.0
4577,2687,111,1,800800.0
4578,2688,176,1,2643400.0
4579,2688,141,1,2527200.0
4580,2689,104,2,1574000.0
4581,2689,284,2,3736200.0
4582,2689,89,2,6838300.0
4583,2690,156,1,1172000.0
4584,2690,77,2,5203900.0
4585,2691,188,1,2178800.0
4586,2691,234,2,472700.0
4587,2692,58,1,491400.0
4588,2693,12,1,822100.0
4589,2693,189,1,2277700.0
4590,2694,136,1,631800.0
4591,2694,151,1,7512000.0
4592,2695,270,1,1815600.0
4593,2695,89,1,6706200.0
4594,2696,258,1,2503500.0
4595,2697,193,1,10004700.0
4596,2698,212,1,5221200.0
4597,2698,255,1,4210700.0
4598,2699,251,1,250500.0
4599,2699,173,1,2307400.0
4600,2700,152,1,7281900.0
4601,2701,229,1,375700.0
4602,2701,270,1,1885700.0
4603,2701,165,1,3357300.0
4604,2702,124,1,952600.0
4605,2702,5,1,4655700.0
4606,2703,250,1,1260500.0
4607,2704,60,1,601500.0
4608,2704,33,1,420700.0
4609,2705,159,1,5289100.0
4610,2706,263,2,1218300.0
4611,2706,300,1,2208200.0
4612,2706,43,1,1503900.0
4613,2707,79,1,817200.0
4614,2708,114,1,5365000.0
4615,2709,280,1,3440500.0
4616,2710,43,1,1469200.0
4617,2711,6,1,1596700.0
4618,2712,219,1,4646100.0
4619,2712,182,1,4883800.0
4620,2713,158,1,1078700.0
4621,2713,102,1,2324700.0
4622,2713,16,1,5207200.0
4623,2713,3,1,6552200.0
4624,2714,114,1,5330700.0
4625,2714,125,1,452800.0
4626,2714,222,1,1521200.0
4627,2715,198,1,2491200.0
4628,2716,108,1,7272000.0
4629,2716,70,1,5337900.0
4630,2716,198,1,2401900.0
4631,2717,199,1,1519500.0
4632,2718,111,1,783200.0
4633,2719,274,1,1801700.0
4634,2719,245,1,2052000.0
4635,2719,66,1,2370300.0
4636,2720,68,1,5536200.0
4637,2721,42,1,1515300.0
4638,2722,251,1,254600.0
4639,2722,219,1,4763500.0
4640,2723,218,1,1439400.0
4641,2723,173,1,2222300.0
4642,2724,148,1,4067200.0
4643,2724,63,1,7055800.0
4644,2724,120,1,1527700.0
4645,2725,130,1,2050100.0
4646,2726,167,1,1958900.0
4647,2727,195,1,5546400.0
4648,2728,137,1,4844900.0
4649,2729,128,1,961300.0
4650,2729,135,1,1594900.0
4651,2730,22,1,1083900.0
4652,2730,216,1,1828400.0
4653,2731,287,1,3364500.0
4654,2731,129,1,1406300.0
4655,2731,104,1,1647300.0
4656,2732,249,1,3663000.0
4657,2732,102,1,2357400.0
4658,2733,137,1,4818500.0
4659,2734,183,1,3932200.0
4660,2734,239,1,1358700.0
4661,2735,91,1,646700.0
4662,2735,116,1,4362000.0
4663,2735,293,1,479800.0
4664,2736,293,1,458400.0
4665,2736,269,1,2093200.0
4666,2737,87,1,1768900.0
4667,2738,128,1,993100.0
4668,2739,28,1,1367600.0
4669,2739,155,2,4469900.0
4670,2740,172,1,6604800.0
4671,2740,154,1,3069200.0
4672,2740,165,1,3356900.0
4673,2741,186,1,1686000.0
4674,2741,126,1,1663200.0
4675,2741,34,1,381800.0
4676,2742,125,1,459800.0
4677,2743,202,1,2990400.0
4678,2744,254,1,1628900.0
4679,2745,74,1,967900.0
4680,2746,203,1,7956700.0
4681,2747,110,1,1716300.0
4682,2747,227,1,989600.0
4683,2747,262,2,1073000.0
4684,2748,251,1,245500.0
4685,2748,6,1,1607100.0
4686,2749,6,1,1577500.0
4687,2750,277,1,1457900.0
4688,2751,108,1,7222300.0
4689,2752,252,1,994000.0
4690,2752,273,1,4755600.0
4691,2752,189,1,2250300.0
4692,2752,147,1,1951200.0
4693,2753,71,1,7126300.0
4694,2754,292,1,2006800.0
4695,2755,258,1,2515400.0
4696,2756,200,1,704500.0
4697,2756,245,1,2084200.0
4698,2757,205,1,1610700.0
4699,2758,128,1,1003500.0
4700,2758,171,1,1631200.0
4701,2759,13,2,1133100.0
4702,2759,193,2,9772900.0
4703,2760,238,1,5690200.0
4704,2761,276,1,1341000.0
4705,2761,212,1,5020300.0
4706,2761,227,1,971200.0
4707,2761,118,1,1983500.0
4708,2762,81,1,1318100.0
4709,2762,132,1,2642800.0
4710,2763,275,1,5065400.0
4711,2764,282,1,312100.0
4712,2765,261,1,5781700.0
4713,2765,182,1,4822800.0
4714,2765,269,1,2040900.0
4715,2766,137,1,4683400.0
4716,2767,196,1,5708700.0
4717,2768,220,1,2279100.0
4718,2769,187,1,1620700.0
4719,2770,56,1,1300600.0
4720,2770,130,1,2120200.0
4721,2770,184,1,3823800.0
4722,2771,42,1,1551000.0
4723,2771,179,1,3170100.0
4724,2772,66,1,2371100.0
4725,2773,229,1,371800.0
4726,2773,206,2,652500.0
4727,2774,34,1,379600.0
4728,2774,7,1,327000.0
4729,2775,98,2,1383300.0
4730,2776,266,1,1893600.0
4731,2776,299,2,519800.0
4732,2776,298,1,3368900.0
4733,2776,290,1,1276100.0
4734,2777,28,1,1395700.0
4735,2777,135,1,1571800.0
4736,2778,220,1,2199800.0
4737,2779,205,1,1557500.0
4738,2780,185,1,3245500.0
4739,2780,6,1,1599300.0
4740,2780,50,1,2885800.0
4741,2781,185,1,3169200.0
4742,2781,191,1,4338200.0
4743,2781,235,1,4339100.0
4744,2782,22,1,1048800.0
4745,2782,98,1,1390600.0
4746,2782,167,1,1958100.0
4747,2783,158,1,1103600.0
4748,2784,99,3,1968700.0
4749,2785,274,2,1851700.0
4750,2786,283,1,885300.0
4751,2787,111,1,771400.0
4752,2788,26,2,624200.0
4753,2789,59,2,1498200.0
4754,2790,187,2,1576800.0
4755,2790,213,1,5055700.0
4756,2790,73,1,1096500.0
4757,2791,24,1,3850800.0
4758,2791,87,2,1806200.0
4759,2792,56,1,1265400.0
4760,2792,270,1,1811500.0
4761,2793,43,1,1521700.0
4762,2793,103,1,2793600.0
4763,2794,99,1,1888300.0
4764,2794,229,1,385400.0
4765,2794,88,1,1149400.0
4766,2795,140,1,5226600.0
4767,2795,101,1,4184800.0
4768,2795,62,1,6129000.0
4769,2795,111,1,768900.0
4770,2796,225,1,919000.0
4771,2797,162,1,6811600.0
4772,2798,4,1,977600.0
4773,2799,126,1,1706700.0
4774,2800,40,1,1034200.0
4775,2800,180,1,2556700.0
4776,2800,243,1,641300.0
4777,2801,154,1,3135300.0
4778,2801,177,1,3404400.0
4779,2802,240,1,1650900.0
4780,2802,90,1,2313300.0
4781,2802,202,1,3071600.0
4782,2802,219,1,4697700.0
4783,2803,9,1,4663800.0
4784,2804,64,1,381600.0
4785,2805,72,1,4626900.0
4786,2806,23,1,5655200.0
4787,2807,106,1,7759200.0
4788,2808,223,1,7801700.0
4789,2808,152,1,7029200.0
4790,2809,59,1,1545100.0
4791,2809,199,1,1598500.0
4792,2810,148,1,4104400.0
4793,2811,97,1,3733900.0
4794,2811,276,1,1331800.0
4795,2812,228,1,2256700.0
4796,2812,235,1,4324200.0
4797,2813,233,1,1467000.0
4798,2814,135,1,1549300.0
4799,2814,92,1,5429000.0
4800,2815,103,1,2837400.0
4801,2815,288,1,1238500.0
4802,2815,66,1,2398200.0
4803,2816,11,2,8051100.0
4804,2817,54,1,1874000.0
4805,2818,187,1,1621100.0
4806,2818,55,1,1692400.0
4807,2819,66,1,2304600.0
4808,2820,253,1,785500.0
4809,2820,282,2,310500.0
4810,2820,257,1,5656000.0
4811,2821,138,1,5350600.0
4812,2822,127,1,968300.0
4813,2822,91,1,656300.0
4814,2823,169,1,3634800.0
4815,2823,220,1,2241400.0
4816,2823,146,1,534400.0
4817,2824,201,1,5829900.0
4818,2824,292,1,2006100.0
4819,2825,43,1,1493900.0
4820,2826,232,1,754800.0
4821,2827,138,1,5164500.0
4822,2828,207,1,4610100.0
4823,2828,187,1,1541700.0
4824,2829,22,2,1078400.0
4825,2829,286,1,5180800.0
4826,2830,135,1,1594200.0
4827,2831,263,1,1156900.0
4828,2832,31,1,5108700.0
4829,2833,94,1,560600.0
4830,2834,204,1,702000.0
4831,2835,205,1,1607000.0
4832,2835,271,1,2736600.0
4833,2836,197,1,2790400.0
4834,2837,223,1,7943800.0
4835,2838,180,1,2514400.0
4836,2839,282,1,301700.0
4837,2839,236,1,6508500.0
4838,2839,93,1,361700.0
4839,2840,35,1,1623700.0
4840,2841,81,1,1343300.0
4841,2841,73,1,1095800.0
4842,2842,196,1,5566300.0
4843,2843,155,1,4374800.0
4844,2844,229,1,373100.0
4845,2844,291,1,1770100.0
4846,2845,199,1,1607800.0
4847,2846,232,1,746100.0
4848,2847,178,2,1845900.0
4849,2847,65,1,6910700.0
4850,2847,195,2,5422100.0
4851,2848,247,1,1099500.0
4852,2849,120,1,1543900.0
4853,2849,106,1,7733300.0
4854,2850,291,1,1763900.0
4855,2851,213,1,5187200.0
4856,2852,235,1,4391900.0
4857,2852,290,1,1291800.0
4858,2852,161,1,1692600.0
4859,2852,207,2,4700200.0
4860,2853,23,1,5704600.0
4861,2853,217,1,2023700.0
4862,2854,120,1,1587200.0
4863,2854,271,1,2742800.0
4864,2855,24,1,3843100.0
4865,2856,124,1,970500.0
4866,2857,225,2,932500.0
4867,2858,134,1,4477500.0
4868,2859,286,1,5269000.0
4869,2859,153,1,876600.0
4870,2860,112,1,4945700.0
4871,2861,173,3,2334000.0
4872,2862,86,1,1482100.0
4873,2863,194,1,722500.0
4874,2864,220,1,2190900.0
4875,2865,172,1,6629100.0
4876,2865,138,2,5386900.0
4877,2865,63,1,7033700.0
4878,2866,223,1,7904200.0
4879,2866,211,1,385800.0
4880,2867,175,1,1281000.0
4881,2867,62,2,6237600.0
4882,2867,51,1,243800.0
4883,2868,50,2,2921000.0
4884,2868,139,1,4750800.0
4885,2869,93,1,368400.0
4886,2869,238,1,5740600.0
4887,2870,228,1,2254300.0
4888,2871,49,1,1874600.0
4889,2872,11,1,7991900.0
4890,2872,141,1,2499400.0
4891,2873,47,1,1339600.0
4892,2874,45,1,6054800.0
4893,2875,138,1,5234300.0
4894,2876,37,1,956600.0
4895,2877,159,1,5260300.0
4896,2878,4,2,1009300.0
4897,2879,29,1,2672400.0
4898,2880,178,2,1856600.0
4899,2880,263,2,1200000.0
4900,2881,214,1,3712300.0
4901,2882,58,1,482000.0
4902,2882,43,2,1437300.0
4903,2883,96,1,3034400.0
4904,2884,263,1,1190200.0
4905,2884,133,1,895400.0
4906,2884,275,1,5046700.0
4907,2885,254,1,1656400.0
4908,2885,277,1,1461700.0
4909,2885,192,1,1702600.0
4910,2886,216,1,1811800.0
4911,2886,177,1,3401400.0
4912,2886,284,1,3691400.0
4913,2887,24,1,3820100.0
4914,2887,167,2,1935800.0
4915,2888,58,1,500300.0
4916,2888,265,1,6522700.0
4917,2889,228,1,2271400.0
4918,2890,93,1,360600.0
4919,2890,197,1,2738500.0
4920,2890,51,2,247600.0
4921,2891,186,1,1642100.0
4922,2892,275,1,5112900.0
4923,2892,273,1,4776000.0
4924,2893,143,1,5626100.0
4925,2894,90,1,2344700.0
4926,2895,226,1,1806700.0
4927,2895,95,1,1129700.0
4928,2896,128,1,1013400.0
4929,2896,92,2,5181400.0
4930,2897,97,1,3768200.0
4931,2897,30,2,4394000.0
4932,2898,61,1,584400.0
4933,2898,48,1,855400.0
4934,2899,270,1,1843700.0
4935,2900,177,1,3456800.0
4936,2901,96,1,2934800.0
4937,2901,12,1,822200.0
4938,2901,84,1,734900.0
